Id,uid,company_name,company_description,company_industry,company_address,company_website
794,http://www.fccsingapore.com/membership/directory/account/794,GEMS WORLD ACADEMY (SINGAPORE),"
International school GEMS World Academy (Singapore), ages 3–18, educates the leaders of the...
",ABC,"
                    2 Yishun Street 42
                    SINGAPORE 
                    768039
",www.gwa.edu.sg
1444,http://www.fccsingapore.com/membership/directory/account/1444,GENESIS AVOCATS SINGAPORE PTE LTD,"
Genesis Avocats Singapore Pte Ltd is a foreign law practice. 

Genesis Avocats Singapore assists...
",ABC,"
                    38 Beach Road 
#30-19 South Beach Tower
                    SINGAPORE 
                    189767
",www.genesis-singapore.com/en/
727,http://www.fccsingapore.com/membership/directory/account/727,GENIAL ALLIANCE PTE LTD,"
Genial Alliance Pte Ltd is a business and management consulting firm.  

We provide one–stop...
",ABC,"
                    133 Cecil Street 
#06-02 Keck Seng Tower
                    SINGAPORE 
                    069535
",http://www.genial.sg
214,http://www.fccsingapore.com/membership/directory/account/214,GEODIS WILSON SINGAPORE PTE LTD,"
GEODIS makes customers more competitive by delivering their cargo across five continents and by...
",ABC,"
                    47 Changi South Ave 2 
#01-01
                    SINGAPORE 
                    486148
",http://www.geodis.com
215,http://www.fccsingapore.com/membership/directory/account/215,GEOSTOCK ASIA PTE LTD,"
Geostock is an engineering company specialised in the Design, Construction Management and Operation...
",ABC,"
                    3 International Business Park
#03-27 Nordic European Centre
                    SINGAPORE 
                    609927
",http://www.geostockgroup.com
574,http://www.fccsingapore.com/membership/directory/account/574,GEREJE CORPORATE FINANCE,"
Founded in 2008 in Singapore, GEREJE Corporate Finance is an independent M&A firm with an...
",ABC,"
                    1 Nanson Road, Level 3
                    SINGAPORE 
                    38909
",http://www.gerejecorpfinance.com
1457,http://www.fccsingapore.com/membership/directory/account/1457,"GETLINKS (THAILAND) CO.,LTD","
GetLinks is a platform and ecosystem connecting tech talents to opportunities across Asia. We...
",ABC,"
                    93/36 10th floor Lake Rajada Office Complex Klongtoey
                    BANGKOK 
                    10110
",http://getlinks.co
1375,http://www.fccsingapore.com/membership/directory/account/1375,GFI WORLD _ ADDSTONES,"
GFI is an international IT/Business transformation partner, providing solutions and technology...
",ABC,"
                    120 Robinson Road 
#15-01
                    SINGAPORE 
                    068913
",http://www.gfi.world/en
1405,http://www.fccsingapore.com/membership/directory/account/1405,GIFT MANAGEMENT ASIA PTE LTD,"
Loyalty Program and Gift Card...
",ABC,"
                    60 Anson Rd, Level 17,
                    SINGAPORE 
                    079914
",https://www.giift.com
1259,http://www.fccsingapore.com/membership/directory/account/1259,GINSENG CAPITAL,"
GinSenG Capital is a full suite Corporate Finance Advisor, focusing on cross border Mergers &...
",ABC,"
                    One George Street 
#10-01 Tower B
                    SINGAPORE 
                    049145
",http://www.ginsengcapital.com
1080,http://www.fccsingapore.com/membership/directory/account/1080,GIVAUDAN SINGAPORE PTE LTD,"
Let us engage your senses

We create #flavours and #fragrances that delight consumers the world...
",ABC,"
                    1 Woodlands Avenue 8
                    SINGAPORE 
                    738972
",http://www.givaudan.com
1219,http://www.fccsingapore.com/membership/directory/account/1219,GLOBAL BLUE SINGAPORE PTE LTD,"
Global Blue invented the concept of Tax Free Shopping almost 40 years ago and is now the worldwide...
",ABC,"
                    6 Shenton Way
# 11-08 OUE Downtown 2
                    SINGAPORE 
                    068809
",www.globalblue.com
1567,http://www.fccsingapore.com/membership/directory/account/1567,GLOBALSIGN.IN PTE LTD,"
GlobalSign.In Pte Ltd is an event technology company that was founded in 2006. The company tailors...
",ABC,"
                    28 Genting Lane
#01-01 Platinum 28
                    SINGAPORE 
                    349585
",http://www.globalsignin.com/
1622,http://www.fccsingapore.com/membership/directory/account/1622,GLOBALTRONIC AERO PTE LTD,"
Globaltronic Aero Pte. Ltd is an entity of WEARE Pacific and is part of WEARE Group, a French high...
",ABC,"
                    5 & 7 Buroh street
                    SINGAPORE 
                    627567
",https://www.weare-pacific.com
722,http://www.fccsingapore.com/membership/directory/account/722,GMC SERVICES ASIA PACIFIC LTD,"
Henner SAS was founded in 1947 in Paris-France. The group has been operating internationally since...
",ABC,"
                    137 Telok Ayer Street 
#07-01/02/03
                    SINGAPORE 
                    068602
",http://www.henner.com
1038,http://www.fccsingapore.com/membership/directory/account/1038,GOOGLE ASIA PACIFIC PTE LTD,"
Search, YouTube and Ads, Hardware and Cloud, AR and VR, Internet...
",ABC,"
                    70 Pasir Panjang Road
#03-71 Mapletree Business City
                    SINGAPORE 
                    117371
",http://www.google.com
224,http://www.fccsingapore.com/membership/directory/account/224,GRAND HYATT SINGAPORE,"
Strategically located at the start of Orchard Road, in the heart of Singapore’s premier shopping...
",ABC,"
                    10 Scotts Road
                    SINGAPORE 
                    228211
",http://www.singapore.grand.hyatt.com
1654,http://www.fccsingapore.com/membership/directory/account/1654,GREGORY VANLERBERGHE,"
Photography studio located in Singapore/South East Asia for both indoor and outdoor photoshoot  in...
",ABC,"
                    52 Nassim Hill
                    SINGAPORE 
                    258479
",http://www.grvphotography.com
229,http://www.fccsingapore.com/membership/directory/account/229,GRENOBLE ECOLE DE MANAGEMENT,"
Grenoble Ecole de Management (GEM) is one of the few institutions worldwide to have achieved triple...
",ABC,"
                    12, rue Pierre Semard
                    GRENOBLE 
                    38000
",http://www.grenoble-em.com
1357,http://www.fccsingapore.com/membership/directory/account/1357,GREYYS PTE LTD,"
GREYYS is a fast growing trading company importing Premium Gourmet brands to fulfil the high...
",ABC,"
                    66 Tannery Lane  
#01-05F Sindo Building
                    SINGAPORE 
                    347805
",http://www.greyys.com.sg
1437,http://www.fccsingapore.com/membership/directory/account/1437,GRI ACCESSORIES PTE LTD,"
GRI is a leading international apparel and accessories brand-management and retail-distribution...
",ABC,"
                    45 Ubi Road 1
#05-04
                    SINGAPORE 
                    408696
",www.griretail.com
844,http://www.fccsingapore.com/membership/directory/account/844,GUCCI SINGAPORE PTE LTD,"
Founded in Florence in 1921, Gucci is one of the world’s  leading luxury fashion brands, with a...
",ABC,"
                    111 Somerset Road
#17-05 TripleOne Somerset
                    SINGAPORE 
                    238164
",http://www.gucci.com
1284,http://www.fccsingapore.com/membership/directory/account/1284,GUGGENHEIM & ASSOCIATES PTE LTD,"
Swiss fiduciary company since 1965, Guggenheim & Associates is a global management services company...
",ABC,"
                    22 Gemmill Lane 
#03-01
                    SINGAPORE 
                    069257
",http://www.ggh.biz
1152,http://www.fccsingapore.com/membership/directory/account/1152,GYPTIS GLOBAL CONSULTING PTE LTD,"
Gyptis Global Consulting is a Singapore based recruitment firm which mainly focuses on the Oil and...
",ABC,"
                    46 Woodleigh Park
                    SINGAPORE 
                    357843
",http://www.gyptis.com.sg
232,http://www.fccsingapore.com/membership/directory/account/232,HARMONY & MOBILITY CONSULTING,"
Harmony & Mobility Consulting is an international HR consulting & coaching agency created in 2009...
",ABC,"
                    1 Fullerton Road 
#02-01 One Fullerton
                    SINGAPORE 
                    049213
",http://www.harmonymobility.com
1515,http://www.fccsingapore.com/membership/directory/account/1515,HAVAS GROUP,"
Havas Group is one of the world's largest global communications groups. Founded in 1835 in Paris,...
",ABC,"
                    80 Robinson Road 
#20-01  
                    SINGAPORE 
                    068898
","http://www.havasmedia.asia , http://www.sea.havas.com"
1559,http://www.fccsingapore.com/membership/directory/account/1559,HAXXOM,"
HAXXOM is a security and business intelligence strategy consultancy firm. 

We support the growth...
",ABC,"
                    60 Albert Street
#15/12 OG Albert Complex
                    SINGAPORE 
                    189969
",http://www.haxxom.com
1251,http://www.fccsingapore.com/membership/directory/account/1251,HCP HEALTHCARE ASIA PTE LTD,"
The mission of URGO group is wound healing, personal well-being and health.

With its two...
",ABC,"
                    3 Biopolis Drive 
#01-13/14 Synapse Building
                    SINGAPORE 
                    138623
",http://www.urgo-group.com
1351,http://www.fccsingapore.com/membership/directory/account/1351,HEALINT,"
Healint helps the one billion people who suffer from migraine and other neurological conditions....
",ABC,"
                    100D Pasir Panjang Road 
#04-01
                    SINGAPORE 
                    118520
",https://www.healint.com/
1366,http://www.fccsingapore.com/membership/directory/account/1366,HEALTH2I,"
Health2i is Singapore based company operating Doctor Gratis, the world leading tele health...
",ABC,"
                    100 Tras Street 
#16-01 Amara Corporate Tower
                    SINGAPORE 
                    079027
",http://www.health2i.com/
